Using device:  cpu
Epoch 30, data points: 179620, Loss per data point: 0.32354263543100403
Epoch 40, data points: 179620, Loss per data point: 0.3235761923721487
Epoch 50, data points: 179620, Loss per data point: 0.3234235781814139
Epoch 60, data points: 179620, Loss per data point: 0.32346008338955834
Epoch 70, data points: 179620, Loss per data point: 0.3234515691039796
Epoch 80, data points: 179620, Loss per data point: 0.3234306495023217
Epoch 90, data points: 179620, Loss per data point: 0.32354305645044656
Training completed
user 0 / 10000, time taken: 0.0001239776611328125
user 1000 / 10000, time taken: 1.6854510307312012
user 2000 / 10000, time taken: 1.731410026550293
user 3000 / 10000, time taken: 1.5806100368499756
user 4000 / 10000, time taken: 1.6611487865447998
user 5000 / 10000, time taken: 1.7081480026245117
user 6000 / 10000, time taken: 1.6413500308990479
user 7000 / 10000, time taken: 1.7815799713134766
user 8000 / 10000, time taken: 1.6059041023254395
user 9000 / 10000, time taken: 1.5615780353546143
Day 9, actual_clicks_reward: 2122.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 142439.384295003, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 199899, Loss per data point: 0.323982591609325
Epoch 10, data points: 199899, Loss per data point: 0.3239095393642616
Epoch 20, data points: 199899, Loss per data point: 0.32392368095572405
Epoch 30, data points: 199899, Loss per data point: 0.3238859887005007
Epoch 40, data points: 199899, Loss per data point: 0.32390969724848223
Epoch 50, data points: 199899, Loss per data point: 0.3238768576478404
Epoch 60, data points: 199899, Loss per data point: 0.32389135069079944
Epoch 70, data points: 199899, Loss per data point: 0.3238827923775335
Epoch 80, data points: 199899, Loss per data point: 0.3238890870697961
Epoch 90, data points: 199899, Loss per data point: 0.32385865912271583
Training completed
user 0 / 10000, time taken: 0.00011801719665527344
user 1000 / 10000, time taken: 1.6865441799163818
user 2000 / 10000, time taken: 1.6736419200897217
user 3000 / 10000, time taken: 1.642791986465454
user 4000 / 10000, time taken: 1.527757167816162
user 5000 / 10000, time taken: 1.6100118160247803
user 6000 / 10000, time taken: 1.6234350204467773
user 7000 / 10000, time taken: 1.6796469688415527
user 8000 / 10000, time taken: 1.5524699687957764
user 9000 / 10000, time taken: 1.6081032752990723
Day 10, actual_clicks_reward: 2118.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 180307.0489926797, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 220122, Loss per data point: 0.32841343807823853
Epoch 10, data points: 220122, Loss per data point: 0.32842126232825547
Epoch 20, data points: 220122, Loss per data point: 0.328428896772293
Epoch 30, data points: 220122, Loss per data point: 0.3284071455139517
Epoch 40, data points: 220122, Loss per data point: 0.3284095243816227
Epoch 50, data points: 220122, Loss per data point: 0.32840569402893804
Epoch 60, data points: 220122, Loss per data point: 0.32837744873945884
Epoch 70, data points: 220122, Loss per data point: 0.3283841793457054
Epoch 80, data points: 220122, Loss per data point: 0.3284148421247548
Epoch 90, data points: 220122, Loss per data point: 0.3284133262265843
Training completed
user 0 / 10000, time taken: 0.00014734268188476562
user 1000 / 10000, time taken: 1.6892030239105225
user 2000 / 10000, time taken: 1.5462100505828857
user 3000 / 10000, time taken: 1.6034350395202637
user 4000 / 10000, time taken: 1.7427592277526855
user 5000 / 10000, time taken: 1.5752320289611816
user 6000 / 10000, time taken: 1.7170281410217285
user 7000 / 10000, time taken: 1.7663700580596924
user 8000 / 10000, time taken: 1.642510175704956
user 9000 / 10000, time taken: 1.5565121173858643
Day 11, actual_clicks_reward: 2107.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 181838.9460377619, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 240114, Loss per data point: 0.3324323038318229
Epoch 10, data points: 240114, Loss per data point: 0.3324442921356677
Epoch 20, data points: 240114, Loss per data point: 0.33243796672635323
Epoch 30, data points: 240114, Loss per data point: 0.332442466829621
Epoch 40, data points: 240114, Loss per data point: 0.3324447785467447
Epoch 50, data points: 240114, Loss per data point: 0.33245489124423383
Epoch 60, data points: 240114, Loss per data point: 0.3324706178525816
Epoch 70, data points: 240114, Loss per data point: 0.33245545036824115
Epoch 80, data points: 240114, Loss per data point: 0.33243356308910504
Epoch 90, data points: 240114, Loss per data point: 0.33246644522261504
Training completed
user 0 / 10000, time taken: 0.000186920166015625
user 1000 / 10000, time taken: 1.6613190174102783
user 2000 / 10000, time taken: 1.4566593170166016
user 3000 / 10000, time taken: 1.755990743637085
user 4000 / 10000, time taken: 1.6661078929901123
user 5000 / 10000, time taken: 1.5034008026123047
user 6000 / 10000, time taken: 1.713547945022583
user 7000 / 10000, time taken: 1.7610430717468262
user 8000 / 10000, time taken: 1.5344700813293457
user 9000 / 10000, time taken: 1.5824840068817139
Day 12, actual_clicks_reward: 2037.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 173827.9003595323, max_watch_duration_reward: 220129.64401257146
agent name:  TweedieModelAgent
model parameters:  <generator object Module.parameters at 0x301525430>
actual_clicks_reward (rounded):  26569.0
max_clicks_reward (rounded):  34424.34
actual_watch_duration_reward (rounded):  1906733.71
max_watch_duration_reward (rounded):  2861685.37
agent name:  RegressionModelAgent
user 0 / 10000, time taken: 0.001728057861328125
user 1000 / 10000, time taken: 0.050096988677978516
user 2000 / 10000, time taken: 0.06402301788330078
user 3000 / 10000, time taken: 0.04673194885253906
user 4000 / 10000, time taken: 0.05841517448425293
user 5000 / 10000, time taken: 0.06539702415466309
user 6000 / 10000, time taken: 0.05971789360046387
user 7000 / 10000, time taken: 0.06990289688110352
user 8000 / 10000, time taken: 0.06024599075317383
user 9000 / 10000, time taken: 0.05235791206359863
Day 0, actual_clicks_reward: 2096.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 117344.95315241946, max_watch_duration_reward: 220129.64401257146
user 0 / 10000, time taken: 0.0015888214111328125
user 1000 / 10000, time taken: 0.07718801498413086
user 2000 / 10000, time taken: 0.05608797073364258
user 3000 / 10000, time taken: 0.05510306358337402
user 4000 / 10000, time taken: 0.05540800094604492
user 5000 / 10000, time taken: 0.05587196350097656
user 6000 / 10000, time taken: 0.0672612190246582
user 7000 / 10000, time taken: 0.06507205963134766
user 8000 / 10000, time taken: 0.05795001983642578
user 9000 / 10000, time taken: 0.05394482612609863
Day 1, actual_clicks_reward: 1961.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 110223.51918294407, max_watch_duration_reward: 220129.64401257146
user 0 / 10000, time taken: 0.0016589164733886719
user 1000 / 10000, time taken: 0.07043671607971191
user 2000 / 10000, time taken: 0.06968307495117188
user 3000 / 10000, time taken: 0.06306624412536621
user 4000 / 10000, time taken: 0.06804728507995605
user 5000 / 10000, time taken: 0.07147216796875
user 6000 / 10000, time taken: 0.05264997482299805
user 7000 / 10000, time taken: 0.06597089767456055
user 8000 / 10000, time taken: 0.057862043380737305
user 9000 / 10000, time taken: 0.05925607681274414
Day 2, actual_clicks_reward: 2026.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 110837.75070842798, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 59927, Loss per data point: 15.717929763225579
Epoch 10, data points: 59927, Loss per data point: 15.656166973251192
Epoch 20, data points: 59927, Loss per data point: 15.64785750948617
Epoch 30, data points: 59927, Loss per data point: 15.648394129055749
Epoch 40, data points: 59927, Loss per data point: 15.648951747634
Epoch 50, data points: 59927, Loss per data point: 15.646277933147623
Epoch 60, data points: 59927, Loss per data point: 15.646158754874328
Epoch 70, data points: 59927, Loss per data point: 15.644892906783381
Epoch 80, data points: 59927, Loss per data point: 15.64351027075567
Epoch 90, data points: 59927, Loss per data point: 15.645482072348486
Training completed
user 0 / 10000, time taken: 0.00018787384033203125
user 1000 / 10000, time taken: 1.4457120895385742
user 2000 / 10000, time taken: 1.5268418788909912
user 3000 / 10000, time taken: 1.3271369934082031
user 4000 / 10000, time taken: 1.5199110507965088
user 5000 / 10000, time taken: 1.399501085281372
user 6000 / 10000, time taken: 1.519777774810791
user 7000 / 10000, time taken: 1.363084077835083
user 8000 / 10000, time taken: 1.6007170677185059
user 9000 / 10000, time taken: 1.4145421981811523
Day 3, actual_clicks_reward: 2136.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 140850.51134077634, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 79787, Loss per data point: 16.998995522155766
Epoch 10, data points: 79787, Loss per data point: 16.992904464192126
Epoch 20, data points: 79787, Loss per data point: 16.99255951782404
Epoch 30, data points: 79787, Loss per data point: 16.99150507154303
Epoch 40, data points: 79787, Loss per data point: 17.00129472972866
Epoch 50, data points: 79787, Loss per data point: 16.99135120841317
Epoch 60, data points: 79787, Loss per data point: 16.99451066610163
Epoch 70, data points: 79787, Loss per data point: 16.99165858440941
Epoch 80, data points: 79787, Loss per data point: 16.98999424115301
Epoch 90, data points: 79787, Loss per data point: 17.006796129501048
Training completed
user 0 / 10000, time taken: 0.0001239776611328125
user 1000 / 10000, time taken: 1.7319347858428955
user 2000 / 10000, time taken: 1.5761420726776123
user 3000 / 10000, time taken: 1.7188727855682373
user 4000 / 10000, time taken: 1.6098721027374268
user 5000 / 10000, time taken: 1.6801128387451172
user 6000 / 10000, time taken: 1.631140947341919
user 7000 / 10000, time taken: 1.72995924949646
user 8000 / 10000, time taken: 1.5296661853790283
user 9000 / 10000, time taken: 1.726409912109375
Day 4, actual_clicks_reward: 2122.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 100579.98479303479, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 99810, Loss per data point: 16.162895385956983
Epoch 10, data points: 99810, Loss per data point: 16.154427135904378
Epoch 20, data points: 99810, Loss per data point: 16.188361491207225
Epoch 30, data points: 99810, Loss per data point: 16.153443934011886
Epoch 40, data points: 99810, Loss per data point: 16.153757384888525
Epoch 50, data points: 99810, Loss per data point: 16.152733047805633
Epoch 60, data points: 99810, Loss per data point: 16.152558805689093
Epoch 70, data points: 99810, Loss per data point: 16.152971745961032
Epoch 80, data points: 99810, Loss per data point: 16.197997908348096
Epoch 90, data points: 99810, Loss per data point: 16.15284506661442
Training completed
user 0 / 10000, time taken: 0.0001590251922607422
user 1000 / 10000, time taken: 1.7511911392211914
user 2000 / 10000, time taken: 1.5420889854431152
user 3000 / 10000, time taken: 1.7557001113891602
user 4000 / 10000, time taken: 1.567774772644043
user 5000 / 10000, time taken: 1.7789521217346191
user 6000 / 10000, time taken: 1.5439579486846924
user 7000 / 10000, time taken: 1.690208911895752
user 8000 / 10000, time taken: 1.4575490951538086
user 9000 / 10000, time taken: 1.616847276687622
Day 5, actual_clicks_reward: 2174.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 120305.18583391857, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 119951, Loss per data point: 16.174940955857426
Epoch 10, data points: 119951, Loss per data point: 16.16538012917902
Epoch 20, data points: 119951, Loss per data point: 16.16518283711411
Epoch 30, data points: 119951, Loss per data point: 16.164497525180906
Epoch 40, data points: 119951, Loss per data point: 16.164151272942014
Epoch 50, data points: 119951, Loss per data point: 16.164963687906557
Epoch 60, data points: 119951, Loss per data point: 16.167773842267966
Epoch 70, data points: 119951, Loss per data point: 16.163911010968363
Epoch 80, data points: 119951, Loss per data point: 16.164382753298174
Epoch 90, data points: 119951, Loss per data point: 16.166665716519738
Training completed
user 0 / 10000, time taken: 0.0001590251922607422
user 1000 / 10000, time taken: 1.7263329029083252
user 2000 / 10000, time taken: 1.5118041038513184
user 3000 / 10000, time taken: 1.6934521198272705
user 4000 / 10000, time taken: 1.5046639442443848
user 5000 / 10000, time taken: 1.6964762210845947
user 6000 / 10000, time taken: 1.4804699420928955
user 7000 / 10000, time taken: 1.7533299922943115
user 8000 / 10000, time taken: 1.4341728687286377
user 9000 / 10000, time taken: 1.6278412342071533
Day 6, actual_clicks_reward: 1797.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 103041.1962780336, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 139830, Loss per data point: 15.973735816228256
Epoch 10, data points: 139830, Loss per data point: 15.968889750300802
Epoch 20, data points: 139830, Loss per data point: 15.966608461419426
Epoch 30, data points: 139830, Loss per data point: 15.967800193933392
Epoch 40, data points: 139830, Loss per data point: 15.966242351721585
Epoch 50, data points: 139830, Loss per data point: 15.968129778812008
Epoch 60, data points: 139830, Loss per data point: 15.969781905087434
Epoch 70, data points: 139830, Loss per data point: 15.966805490246745
Epoch 80, data points: 139830, Loss per data point: 15.9691253668384
Epoch 90, data points: 139830, Loss per data point: 15.966913191866212
Training completed
user 0 / 10000, time taken: 0.00014901161193847656
user 1000 / 10000, time taken: 1.5168919563293457
user 2000 / 10000, time taken: 1.504213809967041
user 3000 / 10000, time taken: 1.6521329879760742
user 4000 / 10000, time taken: 1.493476152420044
user 5000 / 10000, time taken: 1.6751198768615723
user 6000 / 10000, time taken: 1.52606201171875
user 7000 / 10000, time taken: 1.711266040802002
user 8000 / 10000, time taken: 1.454483985900879
user 9000 / 10000, time taken: 1.682063102722168
Day 7, actual_clicks_reward: 1977.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 95282.17795904077, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 159850, Loss per data point: 15.444177630093085
Epoch 10, data points: 159850, Loss per data point: 15.434324862563987
Epoch 20, data points: 159850, Loss per data point: 15.437327274302225
Epoch 30, data points: 159850, Loss per data point: 15.433721875944546
Epoch 40, data points: 159850, Loss per data point: 15.435301284133773
Epoch 50, data points: 159850, Loss per data point: 15.43293732721581
Epoch 60, data points: 159850, Loss per data point: 15.434355509390786
Epoch 70, data points: 159850, Loss per data point: 15.432599978836246
Epoch 80, data points: 159850, Loss per data point: 15.432939753408615
Epoch 90, data points: 159850, Loss per data point: 15.4331155883412
Training completed
user 0 / 10000, time taken: 0.00019097328186035156
user 1000 / 10000, time taken: 1.5368480682373047
user 2000 / 10000, time taken: 1.9099361896514893
user 3000 / 10000, time taken: 1.543285846710205
user 4000 / 10000, time taken: 1.7016050815582275
user 5000 / 10000, time taken: 1.587216854095459
user 6000 / 10000, time taken: 1.6983819007873535
user 7000 / 10000, time taken: 1.4375762939453125
user 8000 / 10000, time taken: 1.7361242771148682
user 9000 / 10000, time taken: 1.4866199493408203
Day 8, actual_clicks_reward: 2159.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 116444.00145594598, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 179933, Loss per data point: 15.384162401977182
Epoch 10, data points: 179933, Loss per data point: 15.378617138812867
Epoch 20, data points: 179933, Loss per data point: 15.37852455014034
Epoch 30, data points: 179933, Loss per data point: 15.378117089355474
Epoch 40, data points: 179933, Loss per data point: 15.378004231447933
Epoch 50, data points: 179933, Loss per data point: 15.378331862474223
Epoch 60, data points: 179933, Loss per data point: 15.377611956002465
Epoch 70, data points: 179933, Loss per data point: 15.377748201358399
Epoch 80, data points: 179933, Loss per data point: 15.377243241299535
Epoch 90, data points: 179933, Loss per data point: 15.378366211794939
Training completed
user 0 / 10000, time taken: 0.00020313262939453125
user 1000 / 10000, time taken: 1.868669033050537
user 2000 / 10000, time taken: 1.4498291015625
user 3000 / 10000, time taken: 1.9096698760986328
user 4000 / 10000, time taken: 1.5149717330932617
user 5000 / 10000, time taken: 1.7547972202301025
user 6000 / 10000, time taken: 1.563283920288086
user 7000 / 10000, time taken: 1.7851159572601318
user 8000 / 10000, time taken: 1.5919601917266846
user 9000 / 10000, time taken: 1.6286358833312988
Day 9, actual_clicks_reward: 2132.0, max_clicks_reward: 2648.0257829870493, actual_watch_duration_reward: 132065.26448356427, max_watch_duration_reward: 220129.64401257146
Epoch 0, data points: 200371, Loss per data point: 15.75446876810195
Epoch 10, data points: 200371, Loss per data point: 15.75043990039445
Epoch 20, data points: 200371, Loss per data point: 15.748617019812098
Epoch 30, data points: 200371, Loss per data point: 15.750793541722551
Epoch 40, data points: 200371, Loss per data point: 15.750296387133478
Epoch 50, data points: 200371, Loss per data point: 15.750073482873763
Epoch 60, data points: 200371, Loss per data point: 15.749347511435547
Epoch 70, data points: 200371, Loss per data point: 15.749735038175098
Epoch 80, data points: 200371, Loss per data point: 15.748884817534323
Epoch 90, data points: 200371, Loss per data point: 15.748996421517388
Training completed
user 0 / 10000, time taken: 0.00040721893310546875
user 1000 / 10000, time taken: 1.4772899150848389
user 2000 / 10000, time taken: 1.8664367198944092
user 3000 / 10000, time taken: 1.5191700458526611
user 4000 / 10000, time taken: 1.7838315963745117
user 5000 / 10000, time taken: 1.5499610900878906
user 6000 / 10000, time taken: 1.534459114074707
user 7000 / 10000, time taken: 1.7877421379089355
user 8000 / 10000, time taken: 1.574671983718872
